epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
112,12314.9,1.38999,2.06933,1.12542,1.25529,0,0.48588,0.44214,0.42062,0.19412,0.45076,0.46641,0.40476,0.16036,2.07075,2.65096,1.57387,1.4305,0,0.00472632,0.00472632,0.00472632
113,12428,1.39278,2.06341,1.13485,1.25509,0,0.45581,0.44724,0.41396,0.19259,0.45782,0.4492,0.40165,0.16215,2.07077,2.64854,1.58131,1.42978,0,0.00465678,0.00465678,0.00465678
114,12541.8,1.37837,2.06385,1.11285,1.25438,0,0.50898,0.41912,0.41464,0.19105,0.45952,0.45064,0.39324,0.15637,2.07019,2.64357,1.58751,1.42698,0,0.00458746,0.00458746,0.00458746
115,12654.8,1.38599,2.05526,1.11771,1.25054,0,0.51528,0.43138,0.41892,0.19355,0.47161,0.43278,0.39249,0.15707,2.07102,2.64308,1.59019,1.42593,0,0.00451836,0.00451836,0.00451836
116,12767.2,1.37973,2.06186,1.10511,1.24142,0,0.48645,0.4436,0.42322,0.19332,0.4732,0.45721,0.39993,0.15858,2.06876,2.65354,1.58882,1.42864,0,0.0044495,0.0044495,0.0044495
117,12880.7,1.3724,2.05292,1.10034,1.24262,0,0.4602,0.45077,0.41184,0.19132,0.44734,0.47414,0.39819,0.15754,2.07047,2.6581,1.58602,1.4286,0,0.0043809,0.0043809,0.0043809
118,12994,1.38177,2.05813,1.09085,1.23971,0,0.45325,0.46794,0.41179,0.19145,0.45785,0.45973,0.39679,0.15596,2.06895,2.65578,1.58146,1.42841,0,0.00431257,0.00431257,0.00431257
119,13135.4,1.35506,2.04522,1.09085,1.23592,0,0.44643,0.47566,0.41166,0.19122,0.45837,0.44513,0.39097,0.15566,2.06664,2.65401,1.5811,1.4271,0,0.00424454,0.00424454,0.00424454
120,13249.4,1.3533,2.03704,1.08139,1.23979,0,0.41825,0.47771,0.41129,0.19009,0.41532,0.45338,0.38144,0.15243,2.06565,2.64715,1.58472,1.42686,0,0.00417682,0.00417682,0.00417682
121,13361.5,1.36367,2.03331,1.07818,1.23372,0,0.43484,0.46227,0.41301,0.19113,0.44036,0.46284,0.38904,0.15483,2.0691,2.65487,1.58626,1.43194,0,0.00410942,0.00410942,0.00410942
122,13475.5,1.35659,2.01074,1.07122,1.2322,0,0.43997,0.47235,0.4159,0.19257,0.43257,0.44457,0.39011,0.15646,2.07513,2.6659,1.58624,1.43552,0,0.00404237,0.00404237,0.00404237
123,13589.7,1.34079,2.03202,1.06407,1.22987,0,0.43004,0.47144,0.41889,0.19389,0.44155,0.47109,0.3969,0.15664,2.07652,2.67201,1.58718,1.43459,0,0.00397568,0.00397568,0.00397568
124,13702,1.33594,2.0173,1.05788,1.22895,0,0.43907,0.47438,0.41835,0.19425,0.4344,0.43022,0.38995,0.15654,2.07708,2.68102,1.58502,1.43993,0,0.00390936,0.00390936,0.00390936
125,13815.1,1.3428,2.00904,1.05572,1.2239,0,0.42648,0.47252,0.41814,0.19325,0.41628,0.43284,0.38836,0.15586,2.0809,2.68576,1.58614,1.44429,0,0.00384344,0.00384344,0.00384344
126,13929.1,1.34048,2.00991,1.05593,1.23119,0,0.43308,0.47711,0.41528,0.19288,0.42595,0.46239,0.39136,0.15529,2.08025,2.6848,1.58594,1.44884,0,0.00377792,0.00377792,0.00377792
127,14042.9,1.32977,1.99805,1.04013,1.22099,0,0.4251,0.4839,0.41588,0.19236,0.42251,0.45404,0.39235,0.15554,2.08103,2.68414,1.58403,1.45179,0,0.00371283,0.00371283,0.00371283
128,14155,1.327,2.00212,1.04409,1.22316,0,0.42805,0.47396,0.41765,0.19275,0.4247,0.47217,0.39635,0.15698,2.08381,2.68734,1.58141,1.44713,0,0.00364819,0.00364819,0.00364819
