view_id,surface_x,surface_y,surface_z,camera_x,camera_y,camera_z,target_x,target_y,target_z,view_dir_x,view_dir_y,view_dir_z,normal_x,normal_y,normal_z,up_x,up_y,up_z,qw,qx,qy,qz,footprint_width,footprint_height,effective_radius,curvature,roughness,boundary_score,boundary_flag,priority_score,spacing_radius,region_type
21,43.276208207565944,14.760203320732497,71.95950081275072,32.093355759316914,27.80725804953426,82.19269063920963,43.276208207565944,14.760203320732497,71.95950081275072,0.5591426224124516,-0.6523527364400882,-0.5116594913229456,-0.5591426224124515,0.6523527364400881,0.5116594913229459,0.3329777930301834,-0.38848580979181707,0.8591883175062057,0.46344390187811024,0.8153851241869627,0.3016236809603717,0.17143513102780242,20.82268202206985,14.558809370648094,4.73161304546063,0.25950031677641505,0.35277581621250725,0.680590778887832,1,0.9114833048632429,2.4224045950723823,boundary_high_curvature
22,41.89675361987351,10.858366043339512,26.930936133409592,39.90011649501879,29.371054348201437,19.630675047757897,41.89675361987351,10.858366043339512,26.930936133409592,0.09983185624273574,-0.9256344152430962,0.36501305428258474,-0.09983185624273563,0.9256344152430962,-0.3650130542825847,-0.03914053361461124,0.3629084573622729,0.9310024007505561,0.8249478315172878,0.56265279604979,0.030253990746032904,0.04435766468398633,20.82268202206985,14.558809370648094,4.73161304546063,0.23213729175400943,0.44779826203535494,0.7224117066945054,1,0.9081755884007362,2.4333601791276593,boundary_high_curvature
23,43.5773924006424,11.605414193153198,35.69490857924201,55.67044516254995,1.789170308566792,23.149015590058646,43.5773924006424,11.605414193153198,35.69490857924201,-0.6046526380953774,0.4908121942293202,0.6272946494591681,0.6046526380953774,-0.4908121942293203,-0.6272946494591681,0.4870366272508915,-0.39534023442621785,0.7787820123499897,-0.38785431960777056,-0.18561725599181642,0.38974210646077795,0.814380962136995,20.82268202206985,14.558809370648094,4.73161304546063,0.2462882839270254,0.3933644073933062,0.6874950091257787,1,0.9076903842450319,2.434967237946649,boundary_high_curvature
24,43.45190265113588,15.75199169796069,82.36016675917234,37.524879596827624,33.44729908987671,89.55367035751028,43.45190265113588,15.75199169796069,82.36016675917234,0.29635115271541285,-0.8847653695958008,-0.35967517991689696,-0.296351152715413,0.8847653695958009,0.3596751799168969,0.1142350398118045,-0.3410521818247871,0.9330775771347996,0.5584566613696227,0.8137797757986786,0.1326652420926485,0.09104156970003371,20.82268202206985,14.558809370648094,4.73161304546063,0.2567581269607074,0.3476218092903912,0.6411343279584265,1,0.905062339394436,2.4436716618560435,boundary_high_curvature
25,44.28660793521077,16.228590562735548,78.9873174702569,42.2996891110362,36.00435436508272,81.21696309678951,44.28660793521077,16.228590562735548,78.9873174702569,0.09934594120872832,-0.9887881901173587,-0.11148228132663081,-0.09934594120872846,0.9887881901173587,0.11148228132663084,0.011144784050213581,-0.11092381546928577,0.9937664217260563,0.6656922045405002,0.7445462776644239,0.03730926264838219,0.0333578798890674,20.82268202206985,14.558809370648094,4.73161304546063,0.2673809058378322,0.29867767403280415,0.6266924421985549,1,0.9013447929676176,2.4559846556752114,boundary_high_curvature
26,42.365691722981424,13.114323892068809,54.34552935556134,40.68399664363254,0.7270086542443739,69.95726605776255,42.365691722981424,13.114323892068809,54.34552935556134,0.0840847539674442,0.6193657618912216,-0.7805868351100606,-0.0840847539674443,-0.6193657618912217,0.7805868351100606,0.10500876728641932,0.7734914129711637,0.6250473524884809,0.022329543955345175,0.06361068780246021,0.9414069778540672,0.3304662976942067,20.82268202206985,14.558809370648094,4.73161304546063,0.2273109605651365,0.4469832587909677,0.7017425046892803,1,0.900300071473136,2.459444908171725,boundary_high_curvature
27,43.37180747642533,13.047375130924909,41.56352606972426,44.812196572650684,32.99534569283135,41.50229117126659,43.37180747642533,13.047375130924909,41.56352606972426,-0.07201945481126763,-0.997398528095322,0.0030617449228834913,0.07201945481126765,0.997398528095322,-0.003061744922883646,0.0002205062336634635,0.0030537941930847915,0.9999953128480289,0.7077285394470962,0.705564962274868,-0.025440352761360988,-0.0255183642407157,20.82268202206985,14.558809370648094,4.73161304546063,0.24455920156141278,0.37516992999348125,0.6580476310126859,1,0.8974410076607428,2.4689144967144916,boundary_high_curvature
28,44.23397267556474,13.698399939724535,50.55492625471965,50.779262193576244,31.955928610480175,55.435687666829914,44.23397267556474,13.698399939724535,50.55492625471965,-0.32726447590057506,-0.912876433537782,-0.24403807060551302,0.32726447590057506,0.912876433537782,0.2440380706055129,-0.08235493915382115,-0.22972210146573135,0.9697656521526934,0.6057179575203482,0.7770291693998652,-0.13507296252215753,-0.10529349758945866,20.82268202206985,14.558809370648094,4.73161304546063,0.25754214934941244,0.3262784516679859,0.6472071393185342,1,0.8974312258696794,2.4689468952696343,boundary_high_curvature
29,44.335962887289114,15.051581769685548,66.17411918032488,49.51313386504343,33.60265842599112,60.78390067278986,44.335962887289114,15.051581769685548,66.17411918032488,-0.25885854888771564,-0.9275538328152785,0.26951092537675075,0.2588585488877158,0.9275538328152786,-0.26951092537675075,0.0724458985988867,0.25959146879979,0.9629973318252587,0.7893505237342417,0.5987679452269064,-0.08198466369006556,-0.10807966214257674,20.82268202206985,14.558809370648094,4.73161304546063,0.2514573429706817,0.3015819096430689,0.6327844642892867,1,0.87768167914707,2.5343599443098777,boundary_high_curvature
30,45.91910917896267,11.264746781543952,26.756381250764427,51.762479916729184,29.946091708809025,30.862762885435234,45.91910917896267,11.264746781543952,26.756381250764427,-0.2921685368883256,-0.9340672463632534,-0.20531908173354033,0.2921685368883258,0.9340672463632536,0.20531908173354038,-0.06129363114174264,-0.19595666894842906,0.9786950876938618,0.623122162628953,0.7674106494572305,-0.11721960572533094,-0.09517998515363608,20.82268202206985,14.558809370648094,4.73161304546063,0.2605760126698509,0.24282959023473108,0.6163296179972436,1,0.8675456428403995,2.5679318054424107,boundary_high_curvature
