epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
74,8351.63,1.55249,2.27167,1.32246,1.33704,0,0.47135,0.44695,0.43401,0.2003,0.44854,0.44783,0.41746,0.16655,2.02511,2.55251,1.57442,1.3738,0,0.00735181,0.00735181,0.00735181
75,8464.39,1.53241,2.23847,1.30025,1.34007,0,0.47138,0.44125,0.42481,0.19738,0.41768,0.47725,0.4189,0.17002,2.01644,2.55057,1.54252,1.36324,0,0.00728717,0.00728717,0.00728717
76,8576.26,1.54,2.26302,1.31581,1.33684,0,0.45506,0.45289,0.43139,0.19643,0.46851,0.47794,0.42702,0.17154,2.02042,2.54354,1.5641,1.38223,0,0.00722208,0.00722208,0.00722208
77,8689,1.53643,2.24433,1.30003,1.33479,0,0.43815,0.44687,0.41953,0.19206,0.42359,0.47885,0.402,0.16286,2.02633,2.57,1.55071,1.37853,0,0.00715656,0.00715656,0.00715656
78,8801.68,1.53335,2.23647,1.28695,1.33148,0,0.45119,0.44933,0.43593,0.20013,0.44496,0.43684,0.40185,0.16415,2.00786,2.56339,1.55306,1.36854,0,0.00709064,0.00709064,0.00709064
79,8913.61,1.51293,2.23274,1.27533,1.3359,0,0.44787,0.47085,0.42566,0.19867,0.4375,0.46307,0.40665,0.16416,2.00761,2.5465,1.55453,1.3629,0,0.00702432,0.00702432,0.00702432
80,9026.14,1.50019,2.22455,1.27677,1.32108,0,0.47115,0.44491,0.43097,0.19887,0.51427,0.44623,0.43288,0.17234,2.0143,2.54217,1.54499,1.36876,0,0.00695763,0.00695763,0.00695763
81,9138.75,1.51522,2.2204,1.26748,1.3245,0,0.55278,0.40547,0.43737,0.20014,0.43291,0.46162,0.41698,0.16531,2.03164,2.55966,1.54514,1.38038,0,0.00689058,0.00689058,0.00689058
82,9251.09,1.50898,2.22015,1.26488,1.32261,0,0.46612,0.43558,0.42806,0.19784,0.4031,0.49344,0.42059,0.16565,2.03104,2.55441,1.55162,1.38085,0,0.00682318,0.00682318,0.00682318
83,9363.48,1.51004,2.2166,1.2645,1.32081,0,0.46372,0.45894,0.4415,0.20715,0.44046,0.43608,0.41305,0.16424,2.03442,2.58203,1.53099,1.37923,0,0.00675546,0.00675546,0.00675546
84,9476.35,1.50369,2.21417,1.25083,1.3174,0,0.4598,0.45925,0.43344,0.20329,0.40529,0.47045,0.40681,0.16457,2.03305,2.56857,1.54189,1.37461,0,0.00668743,0.00668743,0.00668743
85,9589.2,1.49108,2.17955,1.23328,1.31254,0,0.43395,0.46032,0.42822,0.20177,0.42334,0.46826,0.39543,0.16094,2.02598,2.56108,1.53731,1.37225,0,0.0066191,0.0066191,0.0066191
86,9701,1.48922,2.19077,1.24347,1.30964,0,0.45884,0.46944,0.44154,0.20637,0.43914,0.44474,0.40268,0.16556,2.01525,2.55997,1.52417,1.37223,0,0.0065505,0.0065505,0.0065505
87,9813.7,1.48665,2.18994,1.22892,1.30798,0,0.50677,0.40622,0.43302,0.2022,0.45474,0.44344,0.41063,0.16692,2.02126,2.5922,1.52048,1.37892,0,0.00648164,0.00648164,0.00648164
88,9926.55,1.46896,2.1687,1.21788,1.30005,0,0.47392,0.45031,0.43636,0.2039,0.47506,0.4244,0.41343,0.16463,2.02052,2.60143,1.52378,1.3791,0,0.00641254,0.00641254,0.00641254
89,10038.2,1.47313,2.17669,1.21815,1.29581,0,0.48744,0.44814,0.4415,0.20736,0.44096,0.42925,0.40858,0.16767,2.01085,2.57068,1.53188,1.3777,0,0.00634322,0.00634322,0.00634322
90,10150.8,1.47685,2.1623,1.21856,1.30391,0,0.49894,0.47103,0.43984,0.20188,0.44974,0.46945,0.41632,0.16781,2.0264,2.55579,1.54046,1.38058,0,0.00627368,0.00627368,0.00627368
91,10263.4,1.4661,2.1601,1.21435,1.30696,0,0.48467,0.45418,0.43551,0.19927,0.43668,0.47274,0.4094,0.16336,2.02332,2.57621,1.54065,1.38035,0,0.00620396,0.00620396,0.00620396
92,10375.2,1.45861,2.15274,1.19324,1.30359,0,0.46277,0.4564,0.43507,0.20345,0.43534,0.47742,0.41007,0.16369,2.02239,2.57114,1.54199,1.38892,0,0.00613406,0.00613406,0.00613406
93,10487.4,1.45198,2.15357,1.18789,1.30337,0,0.51134,0.45046,0.44107,0.20505,0.40992,0.48721,0.40579,0.16638,2.02132,2.56355,1.53291,1.38832,0,0.006064,0.006064,0.006064
94,10600,1.4491,2.15296,1.18452,1.2966,0,0.47872,0.44238,0.43803,0.20419,0.42299,0.4894,0.41344,0.16712,2.03263,2.56499,1.53157,1.39024,0,0.0059938,0.0059938,0.0059938
95,10712.4,1.44312,2.13746,1.18244,1.28783,0,0.47599,0.4248,0.4384,0.20379,0.39983,0.47799,0.40635,0.16567,2.02743,2.56799,1.52842,1.38693,0,0.00592349,0.00592349,0.00592349
96,10823.7,1.44724,2.12981,1.16686,1.28639,0,0.43791,0.46634,0.44042,0.20523,0.40588,0.47317,0.40401,0.16391,2.02596,2.56953,1.52529,1.38969,0,0.00585307,0.00585307,0.00585307
97,10930.9,1.44512,2.1147,1.16867,1.2856,0,0.48332,0.42118,0.43846,0.20247,0.41596,0.44399,0.39495,0.16465,2.02378,2.57657,1.53037,1.38868,0,0.00578256,0.00578256,0.00578256
