epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
59,9930.21,1.49223,2.14579,1.26435,1.20709,0,0.4546,0.49888,0.43746,0.19906,0.42075,0.44066,0.36676,0.14085,1.97892,2.22738,1.4729,1.30157,0,0.000808389,0.000808389,0.000808389
60,10108.1,1.49756,2.14951,1.25962,1.21099,0,0.41486,0.51243,0.42795,0.19514,0.36876,0.4212,0.34992,0.13387,1.98064,2.20236,1.49875,1.30266,0,0.000802208,0.000802208,0.000802208
61,10293.4,1.48813,2.14055,1.26396,1.20229,0,0.45092,0.44826,0.4289,0.19774,0.38739,0.48053,0.36595,0.13388,1.96998,2.23522,1.48883,1.30286,0,0.000795954,0.000795954,0.000795954
62,10470.5,1.48752,2.15214,1.25012,1.20331,0,0.56124,0.45299,0.46111,0.20798,0.53821,0.38439,0.37051,0.13837,1.97521,2.21819,1.47746,1.30104,0,0.000789628,0.000789628,0.000789628
63,10648.6,1.48497,2.15338,1.25078,1.20285,0,0.51473,0.46121,0.4645,0.20916,0.48855,0.40547,0.38059,0.14537,1.96942,2.23146,1.48011,1.30511,0,0.000783231,0.000783231,0.000783231
64,10826.3,1.49191,2.15299,1.25098,1.20157,0,0.45201,0.4909,0.44013,0.20286,0.39158,0.42912,0.35949,0.13697,1.9765,2.2439,1.49185,1.30387,0,0.000776766,0.000776766,0.000776766
65,11003.7,1.49145,2.11251,1.24732,1.19587,0,0.43375,0.51307,0.44056,0.20372,0.37366,0.44602,0.3581,0.13872,1.98695,2.22726,1.48218,1.30019,0,0.000770234,0.000770234,0.000770234
66,11181.4,1.46904,2.14356,1.24558,1.19529,0,0.45298,0.49938,0.44297,0.20713,0.3653,0.45231,0.36297,0.13962,1.99123,2.25239,1.48608,1.30898,0,0.000763637,0.000763637,0.000763637
67,11359.4,1.47121,2.12236,1.22619,1.19249,0,0.44097,0.50633,0.44583,0.20598,0.3917,0.43674,0.37636,0.1429,1.98956,2.22762,1.49346,1.31323,0,0.000756976,0.000756976,0.000756976
68,11537.5,1.48619,2.12992,1.23706,1.1966,0,0.50214,0.46565,0.46118,0.21044,0.48312,0.41338,0.38845,0.14569,1.97779,2.21137,1.47851,1.30291,0,0.000750252,0.000750252,0.000750252
