epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
62,579.825,1.20468,1.30522,0.85016,0.89492,0,0.88699,0.84496,0.8832,0.65784,0.87022,0.73232,0.78934,0.44667,0.92797,1.16174,0.67793,0.8879,0,0.00115571,0.00115571,0.00115571
63,589.154,1.19857,1.33344,0.85446,0.90362,0,0.90135,0.84519,0.88916,0.66131,0.83459,0.76977,0.79938,0.45682,0.92028,1.13132,0.64847,0.88444,0,0.0011474,0.0011474,0.0011474
64,598.372,1.16532,1.2813,0.84376,0.90477,0,0.89192,0.83437,0.88605,0.65025,0.80212,0.77386,0.79266,0.43972,0.94566,1.19674,0.66995,0.89499,0,0.001139,0.001139,0.001139
65,607.578,1.21222,1.31518,0.83343,0.89614,0,0.89919,0.84323,0.89215,0.66305,0.83513,0.76726,0.78947,0.43991,0.91614,1.13552,0.6672,0.88092,0,0.00113051,0.00113051,0.00113051
66,616.761,1.21821,1.32434,0.86297,0.90544,0,0.92018,0.8017,0.88737,0.65619,0.85656,0.72068,0.77963,0.42189,0.94015,1.20091,0.67032,0.88635,0,0.00112194,0.00112194,0.00112194
67,626.082,1.19863,1.35042,0.84315,0.89828,0,0.8951,0.83648,0.88664,0.65722,0.85646,0.74798,0.79351,0.43998,0.91071,1.21956,0.67114,0.88284,0,0.00111329,0.00111329,0.00111329
68,635.269,1.17925,1.31992,0.84248,0.89241,0,0.90126,0.83985,0.89709,0.67185,0.857,0.76377,0.81036,0.45163,0.92689,1.15285,0.66318,0.87183,0,0.00110455,0.00110455,0.00110455
69,644.434,1.17563,1.28434,0.82637,0.89048,0,0.92629,0.84802,0.89702,0.67927,0.85244,0.78709,0.81305,0.45748,0.8834,1.13746,0.63614,0.86629,0,0.00109574,0.00109574,0.00109574
70,653.809,1.14843,1.28366,0.80903,0.87706,0,0.9207,0.84135,0.89764,0.6643,0.84779,0.78127,0.81333,0.45289,0.91456,1.16997,0.65654,0.87803,0,0.00108685,0.00108685,0.00108685
71,663.107,1.13234,1.26987,0.8137,0.89475,0,0.90191,0.85715,0.8914,0.67758,0.85682,0.75254,0.80227,0.45949,0.87682,1.19418,0.64086,0.87303,0,0.00107789,0.00107789,0.00107789
72,672.4,1.15105,1.25832,0.81772,0.89136,0,0.88678,0.85944,0.89244,0.67784,0.81833,0.76849,0.7963,0.44189,0.88192,1.16636,0.65212,0.87455,0,0.00106885,0.00106885,0.00106885
73,681.498,1.10831,1.21305,0.7959,0.89104,0,0.90037,0.83759,0.88548,0.66721,0.80913,0.75752,0.78904,0.43677,0.88735,1.15768,0.65069,0.87906,0,0.00105975,0.00105975,0.00105975
74,690.624,1.14154,1.27489,0.82323,0.89583,0,0.90084,0.86202,0.89752,0.66674,0.82941,0.77779,0.80031,0.44428,0.88586,1.23669,0.63701,0.87065,0,0.00105057,0.00105057,0.00105057
75,699.931,1.12294,1.2152,0.7969,0.88863,0,0.89791,0.85512,0.90022,0.6774,0.82636,0.78542,0.80545,0.45028,0.87187,1.15428,0.62468,0.8703,0,0.00104134,0.00104134,0.00104134
76,709.177,1.15463,1.2149,0.80105,0.88716,0,0.89658,0.85089,0.89716,0.66715,0.81519,0.77308,0.79961,0.44507,0.9149,1.15326,0.64265,0.87779,0,0.00103203,0.00103203,0.00103203
77,718.501,1.13489,1.24605,0.81161,0.88964,0,0.92307,0.83848,0.8938,0.67666,0.84021,0.77488,0.80341,0.44597,0.88001,1.12179,0.63783,0.87484,0,0.00102267,0.00102267,0.00102267
78,727.835,1.14819,1.23534,0.80979,0.88542,0,0.90883,0.84955,0.8924,0.67725,0.83935,0.78226,0.8077,0.45546,0.86725,1.12842,0.63982,0.87467,0,0.00101325,0.00101325,0.00101325
79,737.185,1.15713,1.23048,0.8118,0.89332,0,0.92995,0.83439,0.89703,0.68432,0.86134,0.77771,0.81199,0.44596,0.86699,1.13994,0.62824,0.86565,0,0.00100378,0.00100378,0.00100378
80,746.609,1.09943,1.21394,0.80632,0.88098,0,0.92778,0.85009,0.90019,0.68169,0.85247,0.77865,0.81032,0.45385,0.8754,1.11753,0.62972,0.88092,0,0.000994245,0.000994245,0.000994245
81,755.869,1.20621,1.24917,0.83073,0.88749,0,0.92838,0.85879,0.90407,0.67858,0.84465,0.78717,0.8073,0.4474,0.87939,1.13939,0.63173,0.88542,0,0.000984663,0.000984663,0.000984663
82,765.126,1.1254,1.2451,0.80648,0.89355,0,0.90779,0.83992,0.89568,0.6668,0.83256,0.77732,0.80112,0.4531,0.8939,1.11441,0.64201,0.87929,0,0.000975033,0.000975033,0.000975033
83,774.448,1.14033,1.26279,0.83221,0.89762,0,0.89991,0.86466,0.90118,0.6719,0.81246,0.77625,0.7848,0.43584,0.89084,1.14045,0.63415,0.87651,0,0.000965355,0.000965355,0.000965355
84,783.804,1.13741,1.23363,0.77798,0.88133,0,0.9057,0.84255,0.89903,0.67441,0.82227,0.76837,0.78471,0.43455,0.87952,1.18178,0.62497,0.87162,0,0.000955634,0.000955634,0.000955634
85,793.189,1.15901,1.24961,0.79622,0.88115,0,0.91932,0.82537,0.89543,0.67796,0.84954,0.76085,0.78975,0.44193,0.87018,1.1669,0.62335,0.86961,0,0.00094587,0.00094587,0.00094587
86,802.414,1.13906,1.24816,0.81317,0.88832,0,0.8836,0.83992,0.89528,0.67634,0.82729,0.76388,0.79611,0.44262,0.87537,1.19114,0.63659,0.87721,0,0.000936067,0.000936067,0.000936067
87,811.654,1.19144,1.28644,0.81464,0.89161,0,0.92159,0.84537,0.89718,0.68328,0.82963,0.78417,0.80229,0.45692,0.85561,1.12648,0.61622,0.87587,0,0.000926227,0.000926227,0.000926227
88,820.974,1.13342,1.1909,0.79548,0.89117,0,0.89295,0.83691,0.88962,0.68056,0.8255,0.77859,0.81657,0.45593,0.86912,1.14385,0.62916,0.87919,0,0.000916352,0.000916352,0.000916352
89,830.164,1.11466,1.20591,0.78239,0.88309,0,0.89594,0.83504,0.88714,0.67279,0.83144,0.78057,0.81417,0.47978,0.8783,1.14295,0.62399,0.87992,0,0.000906446,0.000906446,0.000906446
90,839.426,1.10211,1.19252,0.79044,0.88481,0,0.89236,0.84364,0.89228,0.68553,0.82429,0.76072,0.80139,0.45835,0.86147,1.12932,0.62924,0.87912,0,0.000896509,0.000896509,0.000896509
91,848.771,1.15177,1.24534,0.79015,0.87777,0,0.91148,0.83704,0.88767,0.68228,0.82712,0.77414,0.79858,0.45678,0.86977,1.1422,0.62291,0.88,0,0.000886545,0.000886545,0.000886545
92,858.097,1.1193,1.24841,0.77198,0.88108,0,0.90275,0.86105,0.90386,0.68672,0.82834,0.77151,0.79834,0.44366,0.86484,1.11645,0.61512,0.87894,0,0.000876557,0.000876557,0.000876557
93,867.294,1.11412,1.20553,0.77679,0.87711,0,0.91047,0.84859,0.90251,0.68382,0.82511,0.76864,0.79422,0.44627,0.86103,1.11242,0.6188,0.87111,0,0.000866546,0.000866546,0.000866546
94,876.662,1.17468,1.24977,0.78283,0.87823,0,0.89727,0.86867,0.90239,0.68372,0.8305,0.7682,0.80503,0.45963,0.85684,1.0925,0.62424,0.86954,0,0.000856515,0.000856515,0.000856515
95,886.128,1.09078,1.19153,0.75985,0.87353,0,0.8932,0.86577,0.90468,0.68431,0.83891,0.78579,0.81563,0.46563,0.85292,1.08832,0.64339,0.87762,0,0.000846466,0.000846466,0.000846466
