epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
80,15995.2,1.42002,2.10812,1.14463,1.27223,0,0.46664,0.46067,0.42102,0.1944,0.43211,0.44445,0.39552,0.15718,2.07554,2.66806,1.5967,1.44066,0,0.00695763,0.00695763,0.00695763
81,16198,1.42113,2.10781,1.14799,1.27201,0,0.46067,0.40818,0.39008,0.18014,0.47764,0.39328,0.36658,0.14576,2.09202,2.68102,1.63322,1.44796,0,0.00689058,0.00689058,0.00689058
82,16400.2,1.39511,2.08809,1.13157,1.25416,0,0.49143,0.41784,0.40991,0.19011,0.45005,0.39301,0.36956,0.14793,2.07002,2.65345,1.62685,1.44111,0,0.00682318,0.00682318,0.00682318
83,16602.7,1.39785,2.06638,1.12201,1.25645,0,0.44721,0.43148,0.40569,0.18819,0.51693,0.38678,0.39572,0.1562,2.08306,2.67581,1.63262,1.4433,0,0.00675546,0.00675546,0.00675546
84,16806.1,1.39411,2.07304,1.10416,1.24977,0,0.47202,0.43418,0.40456,0.18335,0.49889,0.39996,0.3864,0.15313,2.09722,2.69502,1.6231,1.44728,0,0.00668743,0.00668743,0.00668743
85,17008.8,1.38825,2.06051,1.09173,1.24783,0,0.5111,0.40978,0.40283,0.18486,0.47524,0.39025,0.36239,0.14376,2.10146,2.6932,1.6257,1.46213,0,0.0066191,0.0066191,0.0066191
86,17211.1,1.38269,2.06612,1.10184,1.24601,0,0.45758,0.45247,0.40966,0.18488,0.44981,0.41971,0.3717,0.14602,2.10945,2.69166,1.62134,1.45849,0,0.0065505,0.0065505,0.0065505
87,17406.6,1.38788,2.05619,1.08867,1.24381,0,0.43446,0.44754,0.40362,0.18864,0.4538,0.42724,0.37437,0.15173,2.10404,2.69167,1.60498,1.45424,0,0.00648164,0.00648164,0.00648164
88,17591.4,1.37078,2.0577,1.08418,1.242,0,0.46786,0.45987,0.41691,0.19016,0.47486,0.4284,0.38915,0.15637,2.08333,2.68207,1.61593,1.45006,0,0.00641254,0.00641254,0.00641254
89,17777.2,1.36012,2.02819,1.06982,1.23365,0,0.49618,0.42,0.40905,0.18705,0.46279,0.41485,0.37242,0.15084,2.09065,2.67879,1.61495,1.45125,0,0.00634322,0.00634322,0.00634322
