epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
113,9706.54,1.40609,2.1636,1.25159,1.19481,0,0.4841,0.50824,0.47672,0.21601,0.35665,0.49617,0.37488,0.15204,1.93163,2.43187,1.45589,1.27728,0,0.00465678,0.00465678,0.00465678
114,9788.33,1.39941,2.16001,1.24971,1.19287,0,0.47353,0.51101,0.46777,0.21367,0.35025,0.46414,0.36991,0.14972,1.93772,2.44322,1.45874,1.28043,0,0.00458746,0.00458746,0.00458746
115,9869.3,1.3882,2.16978,1.24526,1.18679,0,0.50404,0.48119,0.47342,0.21619,0.35956,0.46663,0.37649,0.15321,1.93587,2.45288,1.45097,1.27799,0,0.00451836,0.00451836,0.00451836
116,9950.61,1.399,2.15861,1.25132,1.18982,0,0.49727,0.50547,0.47249,0.2181,0.37539,0.4736,0.38124,0.15653,1.93823,2.45185,1.45298,1.28025,0,0.0044495,0.0044495,0.0044495
117,10041.4,1.39242,2.1517,1.24058,1.18859,0,0.46306,0.49493,0.46842,0.21687,0.38881,0.46994,0.38283,0.15422,1.93999,2.45255,1.46089,1.27965,0,0.0043809,0.0043809,0.0043809
118,10124.6,1.39061,2.12203,1.22728,1.18336,0,0.45437,0.52538,0.46121,0.21634,0.38691,0.42326,0.37688,0.15336,1.94184,2.45537,1.45588,1.27892,0,0.00431257,0.00431257,0.00431257
119,10205.4,1.38913,2.15283,1.23055,1.19169,0,0.47131,0.49621,0.46566,0.2154,0.36636,0.48234,0.38259,0.15452,1.94459,2.45474,1.45492,1.28079,0,0.00424454,0.00424454,0.00424454
120,10287,1.3908,2.15635,1.23952,1.18283,0,0.44629,0.51304,0.46068,0.21492,0.38138,0.4741,0.38597,0.15432,1.94621,2.46374,1.45178,1.27817,0,0.00417682,0.00417682,0.00417682
121,10368,1.37886,2.13008,1.23583,1.18387,0,0.4334,0.51997,0.45895,0.21457,0.38247,0.46478,0.38469,0.15353,1.9484,2.46468,1.44854,1.27967,0,0.00410942,0.00410942,0.00410942
122,10449.3,1.39214,2.15652,1.2442,1.18841,0,0.42514,0.5415,0.46209,0.21332,0.37028,0.47359,0.3815,0.15256,1.94787,2.46367,1.4492,1.276,0,0.00404237,0.00404237,0.00404237
123,10530.2,1.38549,2.13139,1.22145,1.18533,0,0.42681,0.54211,0.46174,0.21571,0.3782,0.47303,0.38205,0.15462,1.94756,2.46269,1.45119,1.27809,0,0.00397568,0.00397568,0.00397568
124,10611.7,1.38295,2.11703,1.22446,1.18225,0,0.47055,0.47549,0.46464,0.21471,0.37446,0.46971,0.37811,0.15503,1.94924,2.46035,1.45187,1.27719,0,0.00390936,0.00390936,0.00390936
125,10692.7,1.37984,2.13511,1.21586,1.18189,0,0.4443,0.4994,0.46655,0.21658,0.37294,0.49161,0.383,0.15561,1.94496,2.4579,1.44964,1.27719,0,0.00384344,0.00384344,0.00384344
126,10774,1.38693,2.14659,1.22156,1.17989,0,0.47251,0.49282,0.46404,0.2169,0.38727,0.46854,0.38779,0.15633,1.9433,2.45053,1.45057,1.27728,0,0.00377792,0.00377792,0.00377792
127,10855.4,1.37785,2.11758,1.20881,1.18283,0,0.48502,0.48945,0.46312,0.21747,0.37019,0.48056,0.38577,0.15699,1.9389,2.44877,1.44987,1.27384,0,0.00371283,0.00371283,0.00371283
128,10936.2,1.3727,2.13223,1.20464,1.18082,0,0.47743,0.47787,0.46032,0.21539,0.38975,0.46019,0.378,0.1551,1.93829,2.44575,1.4517,1.27319,0,0.00364819,0.00364819,0.00364819
129,11017.8,1.37193,2.11935,1.20914,1.17557,0,0.49323,0.48979,0.46751,0.2184,0.40677,0.45269,0.3878,0.1561,1.93594,2.44817,1.45218,1.27344,0,0.00358399,0.00358399,0.00358399
130,11099.4,1.37866,2.11576,1.20314,1.18227,0,0.48344,0.49172,0.46607,0.2175,0.3968,0.45967,0.38782,0.15754,1.93486,2.44878,1.44826,1.27364,0,0.00352027,0.00352027,0.00352027
131,11181,1.37565,2.11484,1.207,1.17859,0,0.49739,0.48029,0.46771,0.21873,0.40168,0.43222,0.38224,0.1578,1.93377,2.45726,1.45185,1.27522,0,0.00345704,0.00345704,0.00345704
132,11262.1,1.36036,2.10036,1.20039,1.16889,0,0.50671,0.49018,0.46795,0.21847,0.4032,0.42717,0.38473,0.15942,1.93411,2.45446,1.45056,1.2756,0,0.00339432,0.00339432,0.00339432
133,11343.6,1.37534,2.1027,1.19984,1.17758,0,0.50716,0.47997,0.46368,0.21844,0.40321,0.45008,0.38437,0.15786,1.93376,2.46171,1.45138,1.27564,0,0.00333211,0.00333211,0.00333211
134,11424.9,1.35452,2.10294,1.18986,1.16777,0,0.49525,0.4884,0.46457,0.21771,0.40737,0.43919,0.37854,0.15784,1.93427,2.46065,1.45298,1.27454,0,0.00327044,0.00327044,0.00327044
135,11506.3,1.36045,2.10146,1.19956,1.17479,0,0.48789,0.51712,0.4817,0.22056,0.39496,0.43667,0.37451,0.15692,1.93546,2.45872,1.45487,1.27483,0,0.00320931,0.00320931,0.00320931
136,11587.1,1.3605,2.10797,1.17836,1.17185,0,0.52576,0.50584,0.48052,0.22076,0.3905,0.46328,0.37907,0.15684,1.93592,2.45746,1.45448,1.27415,0,0.00314876,0.00314876,0.00314876
137,11668.6,1.35734,2.10348,1.17188,1.16689,0,0.50763,0.5059,0.4672,0.21819,0.39399,0.4401,0.37297,0.15479,1.93758,2.4578,1.45282,1.27375,0,0.00308878,0.00308878,0.00308878
138,11749.7,1.34606,2.07872,1.17815,1.16541,0,0.49132,0.51615,0.4697,0.21758,0.39551,0.45137,0.37915,0.1573,1.93725,2.45753,1.4513,1.27492,0,0.0030294,0.0030294,0.0030294
139,11831.4,1.3497,2.07386,1.17546,1.16749,0,0.48945,0.50944,0.46707,0.21831,0.38659,0.44891,0.37663,0.15593,1.9385,2.4596,1.4512,1.27347,0,0.00297062,0.00297062,0.00297062
140,11913.1,1.34281,2.0965,1.17256,1.16156,0,0.49462,0.50741,0.46112,0.21727,0.38406,0.44951,0.37709,0.15729,1.93557,2.46156,1.44724,1.27376,0,0.00291248,0.00291248,0.00291248
141,11994.5,1.3496,2.08485,1.17498,1.16498,0,0.48193,0.51596,0.46617,0.21801,0.37572,0.44539,0.37211,0.15646,1.93592,2.46413,1.4464,1.27427,0,0.00285497,0.00285497,0.00285497
142,12086.2,1.34411,2.0876,1.16988,1.16822,0,0.48641,0.5175,0.46633,0.21751,0.38073,0.44067,0.37209,0.15559,1.93798,2.46996,1.44452,1.27589,0,0.00279811,0.00279811,0.00279811
143,12180.8,1.34203,2.0741,1.15837,1.16601,0,0.47723,0.51353,0.46859,0.21864,0.38676,0.44175,0.37176,0.1554,1.9408,2.47098,1.44279,1.27705,0,0.00274192,0.00274192,0.00274192
144,12275.3,1.35322,2.08214,1.16734,1.16648,0,0.47717,0.50672,0.46878,0.21907,0.38596,0.44221,0.37408,0.15493,1.93985,2.47129,1.44258,1.27848,0,0.00268641,0.00268641,0.00268641
145,12369.9,1.33646,2.06266,1.1518,1.16438,0,0.48782,0.50132,0.46541,0.21894,0.40543,0.42756,0.37117,0.15622,1.94184,2.47352,1.44269,1.27954,0,0.00263159,0.00263159,0.00263159
146,12464.1,1.35681,2.08071,1.1666,1.17179,0,0.48482,0.50294,0.4622,0.21753,0.40064,0.4224,0.3735,0.15569,1.94377,2.47716,1.44479,1.28134,0,0.00257748,0.00257748,0.00257748
147,12558.5,1.33441,2.06343,1.1554,1.16384,0,0.48082,0.50344,0.46039,0.21707,0.40537,0.42818,0.37216,0.15462,1.9441,2.47744,1.44421,1.28176,0,0.0025241,0.0025241,0.0025241
148,12653.5,1.34074,2.06737,1.15079,1.16263,0,0.48697,0.50221,0.45915,0.21793,0.40401,0.4285,0.37201,0.15509,1.94372,2.47828,1.44395,1.28166,0,0.00247144,0.00247144,0.00247144
149,12747.9,1.33166,2.07725,1.15206,1.1632,0,0.48872,0.50206,0.45937,0.21763,0.40449,0.44419,0.37529,0.15569,1.94487,2.4781,1.44357,1.28202,0,0.00241954,0.00241954,0.00241954
150,12842.2,1.32989,2.07645,1.14328,1.16107,0,0.49568,0.50396,0.46244,0.21758,0.4087,0.4526,0.37939,0.1561,1.94516,2.47895,1.44272,1.28276,0,0.00236839,0.00236839,0.00236839
151,12936.9,1.33117,2.06857,1.14048,1.15636,0,0.46935,0.51376,0.46416,0.21778,0.39575,0.45182,0.3753,0.15441,1.94495,2.47975,1.44224,1.2826,0,0.00231802,0.00231802,0.00231802
152,13031.9,1.32538,2.0597,1.13473,1.16123,0,0.47612,0.511,0.46391,0.21767,0.40989,0.4646,0.37945,0.15601,1.9449,2.4812,1.44289,1.28354,0,0.00226843,0.00226843,0.00226843
153,13126.6,1.32167,2.05922,1.13099,1.15657,0,0.46083,0.51403,0.46397,0.21731,0.40904,0.46709,0.3802,0.15669,1.94466,2.48093,1.44343,1.28392,0,0.00221964,0.00221964,0.00221964
154,13222.2,1.32078,2.0387,1.13508,1.155,0,0.46269,0.52336,0.46229,0.21641,0.41071,0.47331,0.38052,0.15692,1.94396,2.47926,1.4422,1.28295,0,0.00217166,0.00217166,0.00217166
155,13317.5,1.33385,2.05435,1.13399,1.15812,0,0.46556,0.52373,0.46156,0.21706,0.41925,0.47516,0.38189,0.15773,1.94222,2.4774,1.44041,1.2831,0,0.0021245,0.0021245,0.0021245
156,13412.1,1.31747,2.04051,1.134,1.15557,0,0.45746,0.51672,0.46333,0.21767,0.40226,0.46296,0.3774,0.1571,1.94286,2.4778,1.43963,1.28298,0,0.00207817,0.00207817,0.00207817
157,13506.9,1.32028,2.03401,1.12735,1.1488,0,0.46664,0.51382,0.46297,0.2181,0.40746,0.46271,0.37887,0.15631,1.94399,2.47922,1.43991,1.28285,0,0.00203269,0.00203269,0.00203269
158,13600.7,1.31743,2.02972,1.11604,1.15196,0,0.47038,0.5132,0.46322,0.21764,0.40021,0.4629,0.37697,0.15619,1.94271,2.4775,1.43909,1.28266,0,0.00198806,0.00198806,0.00198806
159,13696.2,1.31941,2.04047,1.12489,1.15409,0,0.46613,0.51683,0.46173,0.21689,0.39234,0.45997,0.37502,0.15577,1.94348,2.47705,1.4397,1.28331,0,0.0019443,0.0019443,0.0019443
160,13790.6,1.31228,2.02792,1.12689,1.14999,0,0.48124,0.51873,0.4624,0.21671,0.38706,0.45935,0.37405,0.15511,1.9441,2.47594,1.43855,1.28422,0,0.00190142,0.00190142,0.00190142
161,13886.1,1.30912,2.04235,1.11868,1.14752,0,0.4787,0.52002,0.46101,0.21638,0.38003,0.45745,0.37246,0.15519,1.94328,2.47541,1.43804,1.28414,0,0.00185942,0.00185942,0.00185942
162,13980.6,1.30865,2.03263,1.11618,1.14977,0,0.46559,0.51554,0.46038,0.21639,0.38254,0.46432,0.37418,0.15539,1.94386,2.47656,1.43904,1.28441,0,0.00181833,0.00181833,0.00181833
163,14074.8,1.30871,2.02784,1.10323,1.14745,0,0.47326,0.51611,0.46126,0.21561,0.37034,0.44966,0.37075,0.15416,1.9441,2.47574,1.43954,1.28423,0,0.00177814,0.00177814,0.00177814
164,14170,1.30271,2.00657,1.10258,1.14955,0,0.46052,0.50499,0.46004,0.21585,0.37711,0.45607,0.37053,0.1541,1.94378,2.47588,1.43757,1.28387,0,0.00173887,0.00173887,0.00173887
165,14263.6,1.29829,2.04761,1.10635,1.14636,0,0.46132,0.51828,0.46143,0.21557,0.3746,0.43901,0.36967,0.15345,1.94444,2.47601,1.43624,1.2844,0,0.00170052,0.00170052,0.00170052
166,14358.2,1.29718,2.01587,1.10146,1.14433,0,0.46332,0.53123,0.46453,0.21545,0.37584,0.4361,0.36612,0.15364,1.94442,2.47637,1.43626,1.28436,0,0.00166312,0.00166312,0.00166312
167,14452.5,1.29959,2.03508,1.09962,1.15237,0,0.45516,0.51981,0.46336,0.21464,0.36835,0.43581,0.37023,0.1536,1.94428,2.47757,1.43697,1.2846,0,0.00162666,0.00162666,0.00162666
168,14547.6,1.30798,2.03076,1.10852,1.15344,0,0.44115,0.51371,0.45912,0.21424,0.35271,0.46507,0.3702,0.15405,1.9448,2.47826,1.43775,1.28537,0,0.00159116,0.00159116,0.00159116
169,14642.3,1.30831,2.01573,1.09762,1.1459,0,0.44186,0.51386,0.4586,0.21417,0.35129,0.46325,0.37019,0.15292,1.94598,2.48039,1.43701,1.28652,0,0.00155662,0.00155662,0.00155662
170,14737.1,1.29772,2.01209,1.09503,1.1424,0,0.43802,0.51509,0.45866,0.21362,0.34987,0.46514,0.37064,0.15278,1.94698,2.48113,1.43671,1.28715,0,0.00152305,0.00152305,0.00152305
171,14832.7,1.30305,2.01036,1.09433,1.14595,0,0.44593,0.5137,0.45767,0.21354,0.35175,0.46836,0.37009,0.153,1.94701,2.4837,1.43729,1.28821,0,0.00149047,0.00149047,0.00149047
172,14927.2,1.29651,2.01658,1.08871,1.14579,0,0.44508,0.51166,0.45771,0.21354,0.37891,0.43625,0.36947,0.1541,1.94828,2.48721,1.43949,1.28766,0,0.00145888,0.00145888,0.00145888
173,15022.6,1.29138,2.00621,1.08663,1.14244,0,0.42763,0.51462,0.45711,0.21374,0.37854,0.43203,0.37191,0.15443,1.94764,2.4901,1.44219,1.28846,0,0.00142828,0.00142828,0.00142828
174,15116.6,1.28651,2.00522,1.0839,1.14091,0,0.44332,0.50064,0.45639,0.2141,0.38116,0.43281,0.37194,0.15485,1.94809,2.49134,1.44309,1.28794,0,0.00139869,0.00139869,0.00139869
175,15211.6,1.29352,2.01252,1.08428,1.1455,0,0.44187,0.49344,0.45557,0.21344,0.38606,0.43243,0.37146,0.15433,1.9484,2.49277,1.44371,1.2876,0,0.0013701,0.0013701,0.0013701
176,15306,1.28787,1.99688,1.08908,1.1427,0,0.44682,0.49688,0.45515,0.21404,0.37834,0.43647,0.37563,0.15494,1.94823,2.49487,1.44602,1.28696,0,0.00134254,0.00134254,0.00134254
177,15400.8,1.28803,2.0056,1.08347,1.13844,0,0.46202,0.48543,0.45238,0.21404,0.38813,0.43416,0.37679,0.15473,1.94763,2.49613,1.44632,1.28729,0,0.00131601,0.00131601,0.00131601
178,15496,1.30054,2.0123,1.08575,1.14159,0,0.46638,0.48406,0.45306,0.21437,0.36666,0.44919,0.37737,0.15505,1.94759,2.4969,1.4469,1.28731,0,0.0012905,0.0012905,0.0012905
179,15590.5,1.29229,1.99288,1.07567,1.14034,0,0.46657,0.48435,0.45307,0.21393,0.39031,0.43873,0.37738,0.15469,1.94812,2.4972,1.44745,1.28792,0,0.00126604,0.00126604,0.00126604
180,15685.8,1.2884,2.00225,1.07831,1.13769,0,0.45678,0.4955,0.45349,0.21376,0.39602,0.445,0.37619,0.15387,1.94827,2.49678,1.44718,1.28758,0,0.00124262,0.00124262,0.00124262
181,15779.7,1.29212,2.00926,1.0749,1.14007,0,0.4679,0.49,0.45334,0.21424,0.38368,0.44702,0.37644,0.15441,1.94837,2.4996,1.44899,1.28881,0,0.00122025,0.00122025,0.00122025
182,15875.6,1.28141,1.99595,1.06976,1.13032,0,0.48149,0.48764,0.45893,0.21558,0.39676,0.4355,0.37323,0.15412,1.95118,2.50226,1.45256,1.28825,0,0.00119893,0.00119893,0.00119893
