epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
95,21957,1.58623,2.35555,1.4894,1.41725,0,0.47153,0.41969,0.40165,0.17614,0.45164,0.40956,0.3813,0.14454,2.08898,2.54031,1.68155,1.46215,0,0.00592349,0.00592349,0.00592349
96,22190,1.58846,2.34541,1.48609,1.41746,0,0.45298,0.43308,0.40761,0.17845,0.46208,0.43988,0.39138,0.15039,2.08996,2.5462,1.68369,1.46243,0,0.00585307,0.00585307,0.00585307
97,22445.8,1.57934,2.3287,1.47754,1.41855,0,0.48415,0.41667,0.40453,0.17821,0.44395,0.43546,0.37818,0.14783,2.09316,2.53589,1.69152,1.46104,0,0.00578256,0.00578256,0.00578256
98,22676.8,1.57954,2.32414,1.47284,1.40405,0,0.46977,0.41631,0.40919,0.18025,0.46394,0.40341,0.39053,0.15301,2.08719,2.54184,1.68199,1.46486,0,0.00571198,0.00571198,0.00571198
99,22909.7,1.58253,2.31303,1.46461,1.40688,0,0.45619,0.43123,0.40247,0.1785,0.45428,0.43331,0.38811,0.14971,2.08897,2.55393,1.67694,1.46335,0,0.00564135,0.00564135,0.00564135
100,23140.9,1.5824,2.33526,1.47482,1.40622,0,0.44913,0.44255,0.4043,0.17815,0.44456,0.43189,0.37611,0.14632,2.0891,2.56043,1.68064,1.46294,0,0.00557068,0.00557068,0.00557068
101,23374,1.57647,2.33332,1.46526,1.40556,0,0.42539,0.42207,0.39645,0.17679,0.41827,0.42139,0.37484,0.14309,2.09144,2.56898,1.68403,1.46491,0,0.0055,0.0055,0.0055
102,23605.4,1.56783,2.31892,1.46642,1.40457,0,0.43718,0.42446,0.40408,0.17952,0.42191,0.41729,0.37859,0.14461,2.09107,2.56015,1.68353,1.46635,0,0.00542932,0.00542932,0.00542932
103,23837.8,1.56594,2.3129,1.45403,1.40199,0,0.43853,0.44191,0.40537,0.17692,0.42326,0.42394,0.3762,0.14288,2.09867,2.55233,1.68637,1.47172,0,0.00535865,0.00535865,0.00535865
104,24069.1,1.56682,2.31304,1.45173,1.404,0,0.42282,0.44127,0.39821,0.17281,0.44043,0.41517,0.38399,0.14154,2.09596,2.54719,1.68418,1.47128,0,0.00528802,0.00528802,0.00528802
105,24301.3,1.56533,2.30335,1.45083,1.39732,0,0.4354,0.44721,0.40202,0.17403,0.45534,0.41461,0.38843,0.14615,2.09339,2.55609,1.67772,1.46907,0,0.00521744,0.00521744,0.00521744
106,24532.5,1.55451,2.29395,1.44227,1.39665,0,0.45173,0.42469,0.39429,0.17144,0.48301,0.43269,0.39437,0.14378,2.08825,2.5503,1.67927,1.46448,0,0.00514693,0.00514693,0.00514693
107,24764.8,1.5601,2.31241,1.43526,1.39602,0,0.44321,0.4187,0.3981,0.1711,0.4562,0.41571,0.3848,0.14255,2.08664,2.55706,1.68324,1.46131,0,0.00507651,0.00507651,0.00507651
108,24996.4,1.549,2.29965,1.43959,1.39124,0,0.45267,0.42519,0.39908,0.17242,0.47393,0.41344,0.38706,0.14512,2.08699,2.5486,1.68742,1.46432,0,0.0050062,0.0050062,0.0050062
109,25228.8,1.54693,2.27986,1.42918,1.39421,0,0.44416,0.43843,0.40232,0.17507,0.45255,0.42665,0.38741,0.14573,2.08416,2.5448,1.67166,1.46281,0,0.004936,0.004936,0.004936
110,25460.5,1.54007,2.27779,1.4136,1.38427,0,0.44451,0.43696,0.40548,0.17472,0.45257,0.45025,0.39305,0.14558,2.08633,2.54891,1.66807,1.46396,0,0.00486594,0.00486594,0.00486594
111,25693,1.54948,2.2807,1.41219,1.38847,0,0.46469,0.43287,0.41214,0.1783,0.45088,0.4381,0.39144,0.14567,2.08314,2.54884,1.66515,1.46063,0,0.00479604,0.00479604,0.00479604
112,25924.8,1.53787,2.27883,1.40745,1.38413,0,0.44798,0.44706,0.40841,0.17684,0.44955,0.44025,0.38919,0.14589,2.08375,2.55294,1.66666,1.45776,0,0.00472632,0.00472632,0.00472632
113,26157.4,1.53771,2.28457,1.41208,1.38833,0,0.45912,0.43448,0.41128,0.1805,0.47128,0.45458,0.40935,0.14921,2.08002,2.547,1.66237,1.45934,0,0.00465678,0.00465678,0.00465678
114,26389.8,1.53618,2.26109,1.39435,1.38669,0,0.4478,0.44525,0.40634,0.17763,0.47307,0.44689,0.39381,0.14804,2.08282,2.54792,1.67072,1.46053,0,0.00458746,0.00458746,0.00458746
115,26622,1.52728,2.27137,1.38609,1.38207,0,0.47489,0.43798,0.41229,0.17917,0.47746,0.4396,0.39286,0.14834,2.07916,2.54102,1.66882,1.46219,0,0.00451836,0.00451836,0.00451836
116,26854.2,1.53349,2.25428,1.38918,1.37563,0,0.46635,0.4264,0.40699,0.17913,0.45402,0.42577,0.3887,0.14719,2.08048,2.54011,1.66994,1.46435,0,0.0044495,0.0044495,0.0044495
117,27086.3,1.52302,2.24823,1.38756,1.37734,0,0.46324,0.43918,0.41409,0.18329,0.44366,0.42441,0.38349,0.14648,2.08136,2.55048,1.66558,1.46534,0,0.0043809,0.0043809,0.0043809
118,27319,1.52287,2.25382,1.36487,1.37363,0,0.45645,0.42131,0.40992,0.18311,0.4596,0.4372,0.39244,0.14729,2.08213,2.55627,1.66946,1.46691,0,0.00431257,0.00431257,0.00431257
119,27550.7,1.50833,2.24163,1.37427,1.37434,0,0.47287,0.43525,0.41783,0.18408,0.46077,0.44939,0.40226,0.15188,2.08444,2.55168,1.6651,1.46893,0,0.00424454,0.00424454,0.00424454
120,27783.3,1.50776,2.23858,1.35998,1.37233,0,0.48449,0.44209,0.415,0.18474,0.45051,0.45461,0.39296,0.14822,2.08664,2.54836,1.66876,1.47186,0,0.00417682,0.00417682,0.00417682
