epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
95,9553.25,1.39312,2.1648,1.24489,1.18761,0,0.46467,0.48249,0.44473,0.20875,0.32229,0.48503,0.36493,0.14753,1.95495,2.48956,1.49494,1.27962,0,0.000551584,0.000551584,0.000551584
96,9652.85,1.38793,2.14748,1.23426,1.18555,0,0.46778,0.47021,0.44652,0.21064,0.33111,0.45285,0.36442,0.14601,1.95218,2.50033,1.50052,1.27875,0,0.000543837,0.000543837,0.000543837
97,9752.84,1.38836,2.15366,1.23651,1.1849,0,0.45611,0.47171,0.44202,0.20752,0.31649,0.44313,0.35355,0.14335,1.95122,2.51058,1.50162,1.28218,0,0.000536081,0.000536081,0.000536081
98,9852.19,1.38115,2.15812,1.22309,1.1868,0,0.42959,0.51202,0.44742,0.21054,0.32374,0.44324,0.36029,0.14458,1.9495,2.49975,1.49163,1.28396,0,0.000528318,0.000528318,0.000528318
99,9951.97,1.38534,2.14031,1.2288,1.18224,0,0.45499,0.50467,0.44988,0.20953,0.33253,0.44471,0.36162,0.14438,1.94957,2.49344,1.49072,1.28278,0,0.000520548,0.000520548,0.000520548
100,10051.7,1.38599,2.13946,1.21957,1.17892,0,0.43853,0.50473,0.45435,0.21083,0.33885,0.48465,0.36665,0.14564,1.94515,2.5042,1.48525,1.28682,0,0.000512775,0.000512775,0.000512775
101,10151.5,1.39072,2.17074,1.2274,1.1855,0,0.43982,0.52079,0.4523,0.21073,0.33811,0.42905,0.36043,0.14269,1.95183,2.51847,1.49063,1.2865,0,0.000505,0.000505,0.000505
102,10251.1,1.3854,2.13638,1.21786,1.18456,0,0.44301,0.50345,0.4514,0.20975,0.34855,0.51654,0.37781,0.14831,1.95246,2.51441,1.48186,1.28873,0,0.000497225,0.000497225,0.000497225
103,10350.8,1.38169,2.16038,1.23152,1.17968,0,0.46051,0.49352,0.4503,0.20882,0.32962,0.49915,0.36974,0.14496,1.94557,2.5005,1.47528,1.2872,0,0.000489452,0.000489452,0.000489452
104,10450.3,1.36729,2.12898,1.20182,1.17745,0,0.47074,0.49068,0.4526,0.20787,0.33101,0.47022,0.36472,0.14367,1.95334,2.51526,1.4795,1.28998,0,0.000481682,0.000481682,0.000481682
105,10550.2,1.37014,2.13069,1.20501,1.18131,0,0.4569,0.50328,0.44855,0.20848,0.3149,0.45438,0.36771,0.14555,1.94899,2.50206,1.47731,1.28674,0,0.000473919,0.000473919,0.000473919
106,10649.6,1.38032,2.1398,1.2093,1.18125,0,0.47222,0.48147,0.4477,0.20582,0.34467,0.5051,0.38617,0.14768,1.95488,2.50468,1.48553,1.288,0,0.000466163,0.000466163,0.000466163
107,10748.9,1.36133,2.12718,1.20429,1.17361,0,0.44864,0.49143,0.44429,0.20771,0.32324,0.45494,0.36118,0.1433,1.96131,2.50285,1.47843,1.2902,0,0.000458416,0.000458416,0.000458416
108,10848.7,1.37099,2.12727,1.21316,1.17552,0,0.45827,0.48476,0.44541,0.20806,0.32278,0.45568,0.35558,0.14135,1.96094,2.51332,1.48264,1.29119,0,0.000450682,0.000450682,0.000450682
109,10949,1.37554,2.12921,1.21461,1.1826,0,0.43554,0.4797,0.44377,0.20772,0.36634,0.36947,0.35367,0.14092,1.95927,2.51766,1.48551,1.28461,0,0.00044296,0.00044296,0.00044296
110,11048.2,1.37176,2.11542,1.19783,1.1725,0,0.42683,0.4677,0.44875,0.21146,0.37358,0.38537,0.36383,0.14515,1.95876,2.51606,1.47521,1.28324,0,0.000435254,0.000435254,0.000435254
111,11148.7,1.3597,2.11711,1.19703,1.17156,0,0.44347,0.4989,0.45137,0.21332,0.33814,0.44948,0.3718,0.1477,1.9535,2.51119,1.46664,1.28334,0,0.000427565,0.000427565,0.000427565
112,11247.5,1.36503,2.12345,1.19684,1.17164,0,0.42144,0.5102,0.44457,0.21224,0.3098,0.46111,0.37052,0.14668,1.95415,2.51822,1.4667,1.28494,0,0.000419895,0.000419895,0.000419895
113,11348.2,1.36159,2.1126,1.20276,1.17145,0,0.44002,0.48576,0.44757,0.21176,0.41025,0.3565,0.36275,0.14405,1.95105,2.52324,1.46577,1.28738,0,0.000412246,0.000412246,0.000412246
114,11447.1,1.36363,2.12902,1.19147,1.17739,0,0.45105,0.48428,0.44973,0.21258,0.41789,0.35702,0.36445,0.14495,1.9564,2.5231,1.46588,1.29366,0,0.00040462,0.00040462,0.00040462
115,11548.1,1.3548,2.11821,1.18476,1.16655,0,0.46603,0.47981,0.45038,0.21234,0.34435,0.43369,0.36324,0.14466,1.95805,2.52734,1.47041,1.29412,0,0.000397019,0.000397019,0.000397019
116,11646.6,1.35382,2.10528,1.17656,1.17148,0,0.46558,0.47784,0.45519,0.21269,0.33686,0.45453,0.36726,0.14573,1.95591,2.52195,1.46711,1.29008,0,0.000389445,0.000389445,0.000389445
117,11747.2,1.34004,2.09362,1.16806,1.16206,0,0.46095,0.50196,0.45565,0.21459,0.37867,0.38494,0.3705,0.14666,1.95969,2.52146,1.47181,1.28935,0,0.000381899,0.000381899,0.000381899
118,11846.5,1.35177,2.10235,1.17678,1.16456,0,0.45049,0.50992,0.45294,0.21513,0.31282,0.48843,0.37019,0.14744,1.95822,2.52904,1.46546,1.29077,0,0.000374383,0.000374383,0.000374383
119,11946.4,1.35792,2.11345,1.17939,1.17242,0,0.45863,0.50659,0.45273,0.21413,0.30955,0.47189,0.3662,0.14574,1.95569,2.53005,1.47198,1.29053,0,0.000366899,0.000366899,0.000366899
120,12046,1.35076,2.11377,1.17069,1.16167,0,0.45018,0.50346,0.45446,0.21476,0.33921,0.45252,0.36908,0.14581,1.95509,2.52832,1.47123,1.29339,0,0.00035945,0.00035945,0.00035945
